title,count,comment_text,vote,reply,date
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,??,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,肯定忙了很久了,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,我也是,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,所以其实你是哪里人,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@ngwilliam8581 
 马来西亚",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,我选都没选到,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-vm3eo2wk6u 
 哈哈，我一开始也是，不过我能选到也是被逼出来的手速，太难了(⁎⁍̴̛ᴗ⁍̴̛⁎)",1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,死了，游戏里救没了,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,其实还有后续你们知道吗( ͡° ͜ʖ ͡°)✧,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-pd9jt9ft7r 
 后续要等官方处",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,峡谷重案组？好像是？要不然就是明年的你是我的荣耀？,3,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,峡谷重案组不是王者荣耀官方制作的呀,1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@baakyucho1924 
 主要是结束了",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"本人也希望会有连续剧，但这个不太实际。每个英雄都有自己的故事线，做个电视剧你让谁做主角都不对。分成各个阵营小单元又太耗资源
正因为是王者荣耀，人人都是主角，所以才做不出来吧
️
（不过还是希望每个英雄都可以丰富一下故事线，把现在故事背景少的（游牧的成吉/昭君，圣域的亚瑟/安琪拉/雅典娜，日本的snk，还有一直空着的血族）这些故事的坑都填一填）",0,,3 years ago (edited)
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,@翔翔 对啊，其实只要把背景故事给填好就行了，你连续剧也是把背景故事当剧本弄成动画而已。,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"官方公布了王者荣耀的番剧计划
应该明年会出 主角是李白",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,被盗了嘛,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,嗯,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,因爲魏比較內陸沒海，而吳則近海嘛,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,语音跟cg不一样，没看到蔡文姬讲曹操是她的男神，还不是照样被追杀,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-sh7rw8xk2d 
 这视频不是才解释了她为啥会那么说。孟德曾经是蔡文姬的男神，但后来不是了。语音和英雄的背景故事是直接关联的。",1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-sh7rw8xk2d 
 哈哈 請問你是沒看影片直接看留言嗎？",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,是澜自己拿,1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,把帅气的澜朋友带回家,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,沙和尚,1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,还有唐僧也是,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,蠢,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,长大到18岁,1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-xz7zr6de8l 
 ？",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-xz7zr6de8l 
 怎么说？",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,那个是健康系统，你未满十八岁,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@H.wei493 
 可我也没十八但我能玩六小时呢？",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,肯定出了什么鬼不死鸟冰心霸者之类（狗头,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,你的字的颜色怎么这么深,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-sq2cg7wi5t 
 用*在前后",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,是吗,0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,这样吗,0,,3 years ago (edited)
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,。。。澜的被动：你残血不管走到哪儿都会被看见,2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,用一技能在固定范围内才会看见,1,,3 years ago (edited)
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-lk4kf4dv2w 
 小兵也会",0,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,王者怕等下小孩子又误会吕蒙真的可以变鲨鱼然后那些家长又要吵这个吵那个什么教坏小孩,6,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-jb9zs1fm7o 
 那大乔会喷鱼啊",1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,其实吧，是因为王者以后要做很多东西，拍电影，搞电视剧。。。很多，许多不了解王者的人看到李白成吉思汗刘邦这些不同朝代的人同时出场对王者会有很大的舆论影响，所以才要改名，改了名字就不会有舆论压力了。我认为以后肯定还会出历史角色，他现在历史角色只是填补背景故事的空缺而不会再创新，像是鲁班大师，蒙恬都是因为有了儿子自己才上的。以后我认为还是会出历史角色的，不过只是填坑，我觉得吴国的孙权就是一个要填补的空缺。个人见解，不喜勿喷～,3,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@boydadof388 
 okok了解 谢谢",2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@nathancao5356 
 噢噢",1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-jb9zs1fm7o 
 也对",1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,之前公告就是寫呂蒙瀾,1,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@shaozhuyang8436 
 那甄姬会喷水啊",2,,3 years ago
澜CG动画充满许多疑点! 澜依然存活! 蔡文姬崇拜的曹操怎么发起冲突了?! 澜其实是吴国一员?! 为你揭开这一切隐藏的内容!【王者荣耀】,163,"@user-jb9zs1fm7o 
 我怀疑你在开车，但是没有证据。",3,,3 years ago
